"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT08","WT11"
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-10",,,"0.00",,,,"65","30",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-11",,,"0.00",,,,"74","44",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-12",,,"0.00",,,,"84","60",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-13",,,"0.00",,,,"87","58",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-14",,,"0.00",,,,"86","56",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-15",,,"1.26",,,,"79","58",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-16",,,"0.00",,,,"75","58",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-17",,,"0.00",,,,"68","55",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-18",,,"0.00",,,,"62","39",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-19",,,"0.00",,,,"66","36",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-20",,,"0.00",,,,"73","41",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-21",,,"0.00",,,,"82","45",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-22",,,"0.39",,,,"79","52",,,"    1","    1",,,"    1",
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-23",,,"0.23",,,,"68","50",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-24",,,"0.00",,,,"61","42",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-25",,,"0.00",,,,"59","38",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-26",,,"0.12",,,,"63","35",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-27",,,"0.08",,,,"60","46",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-28",,,"1.39",,,,"56","48",,"    1",,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-29",,,"1.13",,,,"60","50",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-04-30",,,"2.35",,,,"63","52",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-01",,,"0.00",,,,"62","49",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-02",,,"0.00",,,,"57","44",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-03",,,"0.01",,,,"54","42",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-04",,,"0.16",,,,"59","44",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-05",,,"0.01",,,,"66","41",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-06",,,"0.00",,,,"73","41",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-07",,,"0.00",,,,"77","46",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-08",,,"0.00",,,,"78","55",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-09",,,"0.00",,,,"69","46",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-10",,,"0.00",,,,"73","40",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-11",,,"0.00",,,,"81","47",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-12",,,"0.00",,,,"86","57",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-13",,,"0.01",,,,"75","58",,"    1",,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-14",,,"0.00",,,,"76","50",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-15",,,"0.00",,,,"75","45",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-16",,,"0.00",,,,"80","54",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-17",,,"0.00",,,,"68","46",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-18",,,"0.00",,,,"65","37",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-19",,,"0.00",,,,"74","42",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-20",,,"0.67",,,,"73","57",,"    1",,,,,"    1",
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-21",,,"0.08",,,,"76","53",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-22",,,"0.00",,,,"78","50",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-23",,,"0.00",,,,"72","50",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-24",,,"0.00",,,,"80","45",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-25",,,"0.00",,,,"70","50",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-26",,,"0.00",,,,"74","44",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-27",,,"0.00",,,,"80","43",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-28",,,"0.00",,,,"79","45",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-29",,,"0.00",,,,"80","56",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-30",,,"0.00",,,,"73","47",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-05-31",,,"0.00",,,,"79","45",,"    1",,,,,"    1",
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-01",,,"0.00",,,,"88","52",,"    1",,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-02",,,"0.00",,,,"94","54",,,,"    1",,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-03",,,"0.00",,,,"75","55",,,,,,,"    1",
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-04",,,"0.00",,,,"74","46",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-05",,,"0.00",,,,"79","47",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-06",,,"0.00",,,,"83","53",,,,"    1",,,"    1",
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-07",,,"0.00",,,,"77","51",,,,,,,"    1",
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-08",,,"0.00",,,,"76","45",,"    1",,,,,"    1",
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-09",,,"0.00",,,,"75","54",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-10",,,"0.00",,,,"83","54",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-11",,,"0.00",,,,"89","59",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-12",,,"0.53",,,,"85","65",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-13",,,"0.00",,,,"79","61",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-14",,,"0.24",,,,"77","56",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-15",,,"0.00",,,,"79","58",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-16",,,"0.63",,,,"75","57",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-17",,,"0.04",,,,"80","57",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-18",,,"0.00",,,,"83","56",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-19",,,"0.00",,,,"86","58",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-20",,,"0.00",,,,"77","64",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-21",,,"0.10",,,,"66","60",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-22",,,"0.04",,,,"68","59",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-23",,,"0.72",,,,"76","63",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-24",,,"0.12",,,,"83","69",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-25",,,"0.00",,,,"84","66",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-26",,,"0.37",,,,"87","68",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-27",,,"1.04",,,,"83","65",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-28",,,"0.00",,,,"81","64",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-29",,,"0.00",,,,"84","60",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-06-30",,,"0.00",,,,"86","62",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-01",,,"0.00",,,,"85","63",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-02",,,"0.00",,,,"89","72",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-03",,,"0.25",,,,"91","73",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-04",,,"3.26",,,,"89","70",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-05",,,"0.00",,,,"92","70",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-06",,,"0.00",,,,"92","71",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-07",,,"0.00",,,,"90","72",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-08",,,"0.02",,,,"89","72",,"    1",,"    1",,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-09",,,"0.57",,,,"85","70",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-10",,,"0.00",,,,"86","69",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-11",,,"0.00",,,,"89","64",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-12",,,"0.00",,,,"91","66",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-13",,,"0.00",,,,"93","69",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-14",,,"0.00",,,,"88","76",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-15",,,"0.00",,,,"92","75",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-16",,,"0.68",,,,"81","73",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-17",,,"0.00",,,,"89","72",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-18",,,"0.14",,,,"89","70",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-19",,,"0.36",,,,"83","69",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-20",,,"0.00",,,,"87","68",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-21",,,"0.38",,,,"85","69",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-22",,,"0.00",,,,"84","65",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-23",,,"0.00",,,,"88","61",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-24",,,"0.00",,,,"87","64",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-25",,,"0.06",,,,"86","66",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-26",,,"0.00",,,,"89","64",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-27",,,"0.00",,,,"94","72",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-28",,,"0.14",,,,"95","75",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-29",,,"0.07",,,,"91","73",,,,"    1",,,"    1",
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-30",,,"0.00",,,,"81","59",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-07-31",,,"0.00",,,,"86","58",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-01",,,"0.00",,,,"82","59",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-02",,,"0.00",,,,"82","56",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-03",,,"0.00",,,,,,,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-05",,,"0.00",,,,,,,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-06",,,"0.00",,,,,,,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-07",,,"0.00",,,,,,,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-08",,,"0.00",,,,,,,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-09",,,"0.00",,,,,,,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-10",,,"0.00",,,,,,,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-11",,,"0.00",,,,,,,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-12",,,"0.00",,,,,,,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-13",,,"0.00",,,,,,,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-14",,,"0.00",,,,,,,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-17",,,"0.00",,,,,,,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-18",,,"0.00",,,,,,,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-19",,,"0.00",,,,"80","59",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-20",,,"0.00",,,,"86","59",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-21",,,"0.00",,,,"91","68",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-22",,,"0.00",,,,"80","58",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-23",,,"0.00",,,,"80","55",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-24",,,"0.02",,,,"74","65",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-25",,,"0.04",,,,"85","71",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-26",,,"0.00",,,,"88","68",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-27",,,"0.00",,,,"87","64",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-28",,,"0.00",,,,"82","63",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-29",,,"0.00",,,,"80","68",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-30",,,"0.50",,,,"85","68",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-08-31",,,"0.00",,,,"79","55",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-01",,,"0.00",,,,"78","53",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-02",,,"0.00",,,,"83","50",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-03",,,"0.00",,,,"91","62",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-04",,,"0.00",,,,"96","68",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-05",,,"0.00",,,,"94","71",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-06",,,"0.00",,,,"95","71",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-07",,,"0.00",,,,"98","69",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-08",,,"0.01",,,,"95","70",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-09",,,"0.04",,,,"87","68",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-10",,,"1.86",,,,"82","67",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-11",,,"0.26",,,,"85","68",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-12",,,"0.00",,,,"86","64",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-13",,,"0.19",,,,"82","63",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-14",,,"0.00",,,,"80","60",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-15",,,"0.00",,,,"76","54",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-16",,,"0.00",,,,"78","52",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-17",,,"0.03",,,,"80","50",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-18",,,"0.77",,,,"72","61",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-19",,,"0.00",,,,"75","53",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-20",,,"0.00",,,,"77","48",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-21",,,"0.00",,,,"75","50",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-22",,,"0.00",,,,"73","51",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-23",,,"1.14",,,,"65","58",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-24",,,"0.60",,,,"69","64",,"    1",,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-25",,,"0.14",,,,"65","59",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-26",,,"0.03",,,,"63","58",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-27",,,"0.00",,,,"68","49",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-28",,,"0.26",,,,"64","50",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-29",,,"0.17",,,,"66","60",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-09-30",,,"0.00",,,,"70","59",,,,,,,,
"USW00093780","SOUTH JERSEY REGIONAL AIRPORT, NJ US","2023-10-01",,,"0.00",,,,"80","54",,"    1",,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-01",,,"0.29","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-02",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-03",,,"0.00",,,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-04",,,"0.12",,,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-05",,,"0.01",,,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-06",,,"0.17",,,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-07",,,"0.01",,,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-08",,,"0.00","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-09",,,"0.03","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-10",,,"0.00","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-11",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-12",,,"0.05","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-13",,,"0.15","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-14",,,"0.00","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-15",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-16",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-17",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-18",,,"0.00",,,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-19",,,"0.01",,,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-20",,,"1.00",,,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-21",,,"0.00",,,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-22",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-23",,,"0.64","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-24",,,"0.15",,,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-25",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-26",,,"1.08",,,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-27",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-28",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-29",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-30",,,"0.01",,,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-01-31",,,"0.01",,,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-02-01",,,"0.06","0.2","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-02-02",,,"0.00","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-02-03",,,"0.00","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-02-04",,,"0.00","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-02-05",,,"0.00","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-02-06",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-02-07",,,"0.00","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-02-08",,,"0.01","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-02-09",,,"0.00","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-02-10",,,"0.00","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-02-11",,,"0.00","0.0","0.0",,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-02-12",,,"0.00","0.0",,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-02-13",,,"0.21",,,,,,,,,,,,,
"US1NJBT0003","BURLINGTON 1.7 E, NJ US","2023-02-14",,,"0.00","0.0","0.0",,,,,,,,,,,
